"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"18.04.2026",9,21.9,9.850525,0.1,0
"19.04.2026",7.2,15,8.52949166666667,0,2
"20.04.2026",8,12.9,10.5749722222222,0.65,0
"21.04.2026",8.4,12.3,12.7370777777778,0.2,0
"22.04.2026",9.4,16.5,13.99615,0,0
"23.04.2026",9.4,18.5,14.0597305555556,0,0
"24.04.2026",9.4,19.1,14.1174805555556,0,0
"25.04.2026",9,15.3,13.6882611111111,0,0
"26.04.2026",8.6,12.6,13.3249527777778,0,0
"27.04.2026",9.2,19.9,14.2880861111111,0,0
"28.04.2026",7.8,19.7,10.77415,2.6,0
