"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.11.2025",6.4,7.4,0,0.4,0
"01.12.2025",7.2,5.2,0.384080555555556,0,0
"02.12.2025",6.8,4.3,0.133497222222222,0,0
"03.12.2025",6.6,4.2,0.692047222222222,0,0
"04.12.2025",6.8,4,0.0850027777777778,0,0
"05.12.2025",6.8,5,0,0,0
"06.12.2025",6.6,5.2,0,0,0
"07.12.2025",7.2,4.7,5.95247222222222,0,0
"08.12.2025",6.2,8.4,1.11831388888889,1.9,0
"09.12.2025",6.8,8.7,5.55445,1.2,0
"10.12.2025",7,11.1,2.15576388888889,0.4,0
