"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"26.12.2025",8,3.9,6.72909444444444,0,0
"27.12.2025",8,4.6,6.73941111111111,0,0
"28.12.2025",8,3.6,6.74750277777778,0,0
"29.12.2025",8,3.4,6.82191388888889,0,0
"30.12.2025",7.8,3.3,6.816475,0,0
"31.12.2025",6.2,1.6,2.38248333333333,0.8,0
"01.01.2026",5,1.4,0,0.8,0
"02.01.2026",6.8,2.8,5.42266944444444,0.3,0
"03.01.2026",6.2,-1,6.74214444444444,0,0
"04.01.2026",6.2,-1.4,6.96054166666667,0,0
"05.01.2026",6.2,-1.9,6.96884722222222,0,0
