"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"19.01.2026",7.8,7.8,4.90983611111111,0,0
"20.01.2026",8.2,7.2,7.19815555555556,0,0
"21.01.2026",8,4.7,7.81973888888889,0,0
"22.01.2026",8.2,4.1,8.08614166666667,0,0
"23.01.2026",5.2,3.5,0,3.3,0
"24.01.2026",4.4,3.6,1.28873055555556,3.6,1
"25.01.2026",3,5,0,0,8
"26.01.2026",7.8,8,8.26561944444444,0,0
"27.01.2026",7.8,5.9,8.31288888888889,0.4,0
"28.01.2026",8,5.3,8.36128888888889,0,0
"29.01.2026",7.6,4.8,8.45050277777778,0,0
