"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"15.04.2026",9.2,19.7,11.89735,0,0
"16.04.2026",8.8,18.3,7.64858888888889,0,0
"17.04.2026",8.8,19.7,6.96061944444444,0,0
"18.04.2026",6,17.9,5.67839722222222,2.5,3
"19.04.2026",8.2,15.8,13.3885888888889,0,0
"20.04.2026",8.6,14.1,13.7511305555556,0,0
"21.04.2026",8.8,13.9,13.654975,0,0
"22.04.2026",9,15.3,13.9460388888889,0,0
"23.04.2026",8.6,17,14.1078222222222,0.2,0
"24.04.2026",6,10.1,3.75266111111111,4.9,0
"25.04.2026",5.4,10.6,0.554425,6.7,0
