"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.03.2026",8.8,12.2,10.7663194444444,0,0
"31.03.2026",7.6,15.3,2.22199166666667,0,0
"01.04.2026",7.8,11.8,4.66195277777778,0.3,0
"02.04.2026",7.8,12,9.13434444444444,0.7,0
"03.04.2026",4,9.8,0,2,4
"04.04.2026",3.8,10.7,8.06605277777778,2.2,9
"05.04.2026",2.6,10.4,12.9432,2,14
"06.04.2026",4,11.8,12.7793444444444,4,9
"07.04.2026",3.1,12.1,10.1189111111111,2,11
"08.04.2026",7.8,11.4,12.6963611111111,0,0
"09.04.2026",6.2,11.4,4.45771944444444,2.6,0
