"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"20.01.2026",8,2.4,7,0,0
"21.01.2026",8,1.8,7,0,0
"22.01.2026",6.8,-1.4,6.97806944444444,0,0
"23.01.2026",6.4,-2.3,5.64323611111111,0,0
"24.01.2026",5.4,-1.7,0,0,0
"25.01.2026",5.2,-0.3,0,0,0
"26.01.2026",6.4,0,0,0,0
"27.01.2026",6.6,-1.6,7.24724722222222,0,0
"28.01.2026",6.4,-1.7,7.31014722222222,0,0
"29.01.2026",6,-1.7,7.34348055555555,0.4,0
"30.01.2026",5.6,-5,6.92090833333333,1.8,0
