"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"04.01.2026",5.6,-5.8,7,0,0
"05.01.2026",5.4,-7.7,4.47874444444444,0,0
"06.01.2026",5.4,-6,7.09415833333333,0,0
"07.01.2026",5.4,-5.4,7.39856944444444,0,0
"08.01.2026",5.4,1.6,0,1.66,0
"09.01.2026",1.4,5,5.34493888888889,4.5,15
"10.01.2026",1,1.3,0,1.8,15
"11.01.2026",3.4,5.5,0,3.7,5
"12.01.2026",7,6,7.42273055555556,0,0
"13.01.2026",7.2,5,7.35766111111111,0,0
"14.01.2026",5.2,2.1,2.78219166666667,3.2,0
