"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"29.12.2025",7.8,5.9,4.54140555555556,0,0
"30.12.2025",7.6,3.5,5.542575,0,0
"31.12.2025",6.6,5.9,3.36023055555556,0.6,0
"01.01.2026",1,6.3,0.168538888888889,7,13
"02.01.2026",4.6,3.7,0.222325,1.1,1
"03.01.2026",4.6,2.4,0.148355555555556,2.5,0
"04.01.2026",2.2,2.2,5.66106944444444,0,14
"05.01.2026",7,0.3,5.90055,0,0
"06.01.2026",7,2.5,5.93916111111111,0.3,0
"07.01.2026",5.6,-1.1,5.72243888888889,0,0
"08.01.2026",6.6,4.5,5.62576666666667,0,0
