"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.11.2025",8,12.6,4.81718611111111,0,0
"17.11.2025",5.6,9,0.229747222222222,2,0
"18.11.2025",8,4.6,7.80103055555556,0,0
"19.11.2025",7.8,1,7.80341944444444,0,0
"20.11.2025",6.2,2.5,0,0.4,0
"21.11.2025",5.2,3.4,0,2.7,0
"22.11.2025",5.2,0.7,0,1,0
"23.11.2025",7.2,3.1,7.607125,0.2,0
"24.11.2025",6.6,4.4,4.48539722222222,0,0
"25.11.2025",7,3.9,7.55666944444444,0,0
"26.11.2025",7,3.6,7.05566388888889,0,0
