"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"22.03.2026",7.8,11.2,5.09095833333333,0.1,0
"23.03.2026",6.4,9.2,2.88086388888889,2.8,0
"24.03.2026",1.2,10.1,5.95094166666667,9.6,15
"25.03.2026",6.4,8,7.87433055555556,0.3,2
"26.03.2026",7,6.6,5.99006944444444,0.6,0
"27.03.2026",1.8,6.3,9,3.9,13
"28.03.2026",6.8,9.8,11.3520472222222,0,3
"29.03.2026",6.2,10.9,0.528075,0.6,0
"30.03.2026",5.6,11.9,0,3,0
"31.03.2026",7.6,13.6,11.5498805555556,1.2,0
"01.04.2026",7,9.9,5.56444166666667,1.2,0
