"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"10.04.2026",7,15.1,3.75778888888889,0,2
"11.04.2026",9.4,23.9,10.4753888888889,0.21,0
"12.04.2026",5.8,15,0.0774166666666667,1.3,0
"13.04.2026",1,8.3,0,7.1,11
"14.04.2026",5.6,12,0.378325,2.6,0
"15.04.2026",8.8,17.5,9.19225833333333,0,0
"16.04.2026",9.4,20.7,12.4914416666667,0,0
"17.04.2026",9.2,19.8,13.1076861111111,0,0
"18.04.2026",9.4,23,13.2932944444444,0,0
"19.04.2026",9.4,20.4,13.3790722222222,0,0
"20.04.2026",9,19.1,13.4653527777778,0,0
