"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"03.04.2026",6.4,9.6,5.46706944444444,1.1,2
"04.04.2026",8.6,12.4,10.6361194444444,0,0
"05.04.2026",8.2,12.3,10.165225,0.2,0
"06.04.2026",9,9.7,13,0,0
"07.04.2026",9,13.3,13,0,0
"08.04.2026",8.6,12.7,13,0,0
"09.04.2026",8,10.6,12.9639972222222,0,0
"10.04.2026",8.2,5.5,13.1918888888889,0,0
"11.04.2026",7.6,5.8,12.8144583333333,0,0
"12.04.2026",7,7.9,9.61542222222222,0.3,0
"13.04.2026",8,8.8,13.2468972222222,0,0
