"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"26.04.2026",8.6,11.6,9.886875,0,0
"27.04.2026",9.2,13.5,13.9603444444444,0,0
"28.04.2026",8.8,12.4,10.730475,0,0
"29.04.2026",9,12.2,14.5348111111111,0,0
"30.04.2026",9.2,14.3,14.5648444444444,0,0
"01.05.2026",9.6,18.1,14.591675,0,0
"02.05.2026",9.6,21,14.618375,0,0
"03.05.2026",7.8,15.1,14.6406666666667,1.8,0
"04.05.2026",6.4,13.9,14.6923416666667,2.4,3
"05.05.2026",7.4,12,14.5674972222222,1.2,0
"06.05.2026",8.4,12.4,14.7206583333333,0,0
