"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.01.2026",7.2,5,0.315888888888889,0,0
"17.01.2026",6.8,2.7,0,0,0
"18.01.2026",7.8,2.7,5.65961944444444,0,0
"19.01.2026",8,2.5,6.94263055555556,0,0
"20.01.2026",8,1.7,6.97468888888889,0,0
"21.01.2026",8,2,7.15456111111111,0,0
"22.01.2026",7.6,0,4.99036388888889,0,0
"23.01.2026",6.6,-3.2,7.38748055555556,0,0
"24.01.2026",6.6,-3.2,7.42223611111111,0,0
"25.01.2026",6.6,-0.8,7.44545555555556,0,0
"26.01.2026",7.2,0.9,7.438625,0.6,0
