"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",7.22857142857143,9.84285714285714,6.87570119047619,2,11.2
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",5.61428571428571,7.04285714285714,6.25408412698413,2,23.96
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.05714285714286,9.52857142857143,10.3747182539683,3,9.7
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",4,8.9,6.60861904761905,1,26.1
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6.97142857142857,9.22857142857143,6.09827420634921,2,10.5
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",7.28571428571429,9.8,7.52010634920635,2,8.1
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",7.18571428571429,10.2428571428571,9.36289325396825,3,7.1
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",6.42857142857143,9.3,7.98601984126984,2,11.48
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",3.8,5.25714285714286,4.62260317460317,1,49.1
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",4.07142857142857,4.8,5.20639484126984,1,55.18
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.77142857142857,8.15714285714286,9.78825714285714,4,4.6
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",7.45714285714286,8.2,7.64268888888889,3,4.5
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",6.68571428571429,6.14285714285714,10.0090761904762,2,12.8
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",5.81428571428571,7.38571428571429,7.63467658730159,3,27.8
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",5.85714285714286,9.21428571428571,7.39692103174603,3,10.2
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",5.25714285714286,5.8,6.54561349206349,2,23.38
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7.11428571428571,8.84285714285714,7.30703293650794,2,12.5
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",5.15714285714286,8.94285714285714,7.29582698412698,1,17.2
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7,9.65714285714286,8.77090714285714,2,8.93
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",5.01428571428571,7.42857142857143,9.78836785714286,0,14.3
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.85714285714286,8.98571428571429,7.15741190476191,3,13.3
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7.28571428571429,9.91428571428571,9.77489365079365,3,6.9
