"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",6.8,2.6,1.25350277777778,2,0
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",7.6,7.9,7.64282083333333,2,0
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",6.8,2.05,4.0563875,1,0.3
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",6.7,7.5,2.52485416666667,0,0.8
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6.8,5.7,2.34573194444444,1,0.6
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.6,4.9,3.39345277777778,0,1.4
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.6,7.45,2.34448055555556,0,3.1
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.5,9.3,5.68252222222222,1,0.6
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",7.5,7.9,8.79048888888889,2,0
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",7.5,7.5,8.8606125,2,0
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",6.9,1.85,4.24353888888889,2,0
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",6.8,1.2,2.86114027777778,1,0.3
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",6.8,0.35,2.69701388888889,2,0
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",6.8,3.7,4.11404444444444,1,0.3
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",7,7.7,3.13549027777778,1,0.6
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.6,5.85,4.43024722222222,1,0.9
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",6.7,7.1,1.57762777777778,0,0.8
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",7,1.8,4.1774375,1,0.2
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7.2,9.05,4.710375,1,0.6
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",6.6,-0.05,4.08158611111111,2,0
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.9,5.85,3.93837777777778,0,0.4
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7,3.3,4.08907222222222,2,0
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",6.6,0.9,4.03126388888889,1,0.9
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",6.8,4.65,4.0799625,1,1
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",7.2,2,4.15891666666667,2,0
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",7,5.5,4.02087083333333,1,0.5
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",6.6,8.15,3.40321527777778,0,3
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",7.4,1.45,4.28155277777778,2,0
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",7,0.6,2.09050277777778,2,0
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.5,4.4,0,2,0
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",7.7,7,7.07344166666667,1,0.2
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",6.1,6.25,1.87211944444444,0,3.2
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",7.4,9.9,6.35527083333333,0,1.5
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",7.3,2.75,4.13287083333333,2,0
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",6.4,9.05,4.14889444444444,0,7.2
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.2,3.65,0.186893055555556,1,0.6
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6.1,5.45,0.501938888888889,0,2.4
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",7.3,3,4.66343055555556,2,0
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",7.1,5.9,2.6369,2,0
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",7.2,1.35,4.02195416666667,2,0
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",7.4,3.5,5.36419027777778,2,0
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",7.5,2.65,6.03749305555556,1,0.1
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",7,8.45,3.28052916666667,0,0.7
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",6.8,8,4.19515694444444,0,1.9
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",7.3,1.4,4.23952083333333,2,0
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",7.4,3.8,6.178025,2,0
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",6.4,0.55,0.730341666666667,2,0
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",7.5,8.45,8.71335277777778,1,0.3
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6.8,5.2,2.68115833333333,1,0.6
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",7.4,6.75,5.73260277777778,1,0.6
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",7,8.2,4.87093472222222,1,0.9
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",7.6,9.8,5.69972638888889,2,0
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",7.4,8.5,8.92110972222222,1,0.3
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",6.5,5.55,1.36198888888889,1,1.2
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",7.9,7.15,6.60004861111111,2,0
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",5.9,0.3,0,0,1.4
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",5.9,3.3,0,0,1.5
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",7.6,7.95,8.88645694444444,2,0
"Brügge","Belgien",51.2085526,3.226772,"Brügge, Belgien",6.2,6.25,0.560854166666667,0,2.6
"Hallstatt","Österreich",47.5621698,13.6486697,"Hallstatt, Österreich",7.6,7.55,8.80534027777778,2,0
"Luzern","Schweiz",47.0505452,8.3054682,"Luzern, Schweiz",7,8.2,5.81208194444444,1,0.6
"De Haan","Belgien",51.2671194,3.0408427,"De Haan, Belgien",6.1,6.3,0.342881944444444,0,2
"Ostende","Belgien",51.2258565,2.919496,"Ostende, Belgien",6,6.7,0.574741666666667,0,3.7
"Kopenhagen","Dänemark",55.6867243,12.5700724,"Kopenhagen, Dänemark",5.9,0.45,0,0,1.1
"Malmö","Schweden",55.6052931,13.0001566,"Malmö, Schweden",6.3,0.8,0,0,0.5
"Brünn","Tschechien",49.1944262292563,16.6077238664507,"Brünn, Tschechien",7.8,7.75,8.48439305555556,2,0
"Meran","Italien",46.6695547,11.1594185,"Meran, Italien",7.8,8.55,8.93644305555556,2,0
"Bern","Schweiz",46.9484742,7.4521749,"Bern, Schweiz",7,7.4,4.41765555555556,1,0.6
"Bornholm","Dänemark",55.1431224,14.9226297,"Bornholm, Dänemark",5.9,0.95,0,0,0.9
"Aarhus","Dänemark",56.1496278,10.2134046,"Aarhus, Dänemark",6,0.4,0,1,0.8
"St. Moritz","Schweiz",46.4978958,9.8392428,"St. Moritz, Schweiz",7.5,0.1,8.96394166666667,2,0
"Hvide Sande","Dänemark",56.0057884,8.1288435,"Hvide Sande, Dänemark",6.3,1.35,0.450966666666667,1,0.1
"Interlaken","Schweiz",46.6855231,7.8585139,"Interlaken, Schweiz",7.5,7.4,8.6756,2,0
"Bozen","Italien",46.4984781,11.3547399,"Bozen, Italien",7.8,8.4,8.51378888888889,2,0
"Wien","Österreich",48.2083537,16.3725042,"Wien, Österreich",7.9,9.5,7.23632361111111,1,0.1
"Dijon","Frankreich",47.3306482417266,5.04637916570386,"Dijon, Frankreich",7.7,10.15,8.39435416666667,1,0.6
"Ostrava","Tschechien",49.8357051466446,18.2847749462072,"Ostrava, Tschechien",7.4,6.55,7.91268333333333,2,0
"Klagenfurt am Wörthersee","Österreich",46.623943,14.3075976,"Klagenfurt am Wörthersee, Österreich",7.4,5.95,6.67131111111111,2,0
"Riva del Garda","Italien",45.8847708,10.8396942,"Riva del Garda, Italien",7.7,9.45,8.98259444444444,2,0
