"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"23.02.2026",6.8,12.1,1.01770555555556,0,0
"24.02.2026",4.4,10.5,0,2.4,5
"25.02.2026",9,16.1,8.50587777777778,0,0
"26.02.2026",8.6,17.3,7.95437222222222,0,0
"27.02.2026",8.8,19.2,9.83591388888889,0,0
"28.02.2026",7,11.3,2.55058611111111,0,0
"01.03.2026",8.2,13.7,9.317725,0.4,0
"02.03.2026",9,16,10.0228916666667,0,0
"03.03.2026",8.8,17.2,10.0843861111111,0,0
"04.03.2026",8,13.5,8.29528611111111,0.6,0
"05.03.2026",8.6,14.3,10.208025,0,0
