"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"19.02.2026",6.8,-0.2,7.59047777777778,0,0
"20.02.2026",8,0,8.85497222222222,0,0
"21.02.2026",2.2,5.4,1.06644444444444,4.1,8
"22.02.2026",1,10.1,0,5.9,15
"23.02.2026",1,9.6,0.419436111111111,5.26,13
"24.02.2026",5.4,9.2,0,2,0
"25.02.2026",8,15.3,9.50213611111111,0,0
"26.02.2026",8.4,13.6,9.580675,0,0
"27.02.2026",7.4,12.4,5.40477777777778,0.3,0
"28.02.2026",7.4,8.4,9.60824444444444,0.6,0
"01.03.2026",8,8,9.75186666666667,0,0
