"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",7.33333333333333,9.73333333333333,2.92707222222222,2,0.5
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",6.26666666666667,10.7,3.83727777777778,1,6.6
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.2,9.73333333333333,2.53069814814815,1,0.4
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",7.26666666666667,12.2333333333333,4.5435787037037,1,1.2
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6,9.9,0.0428981481481482,1,4
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",7,10.6,1.86683611111111,2,1.5
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",7.06666666666667,10.5333333333333,0.450990740740741,3,0
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.46666666666667,10.9,5.39658611111111,2,2.9
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",5.13333333333333,8.83333333333333,4.00434814814815,1,5.5
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",6.8,9.7,4.25050648148148,1,4.4
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.46666666666667,8.86666666666667,2.57633240740741,2,0.1
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",7.66666666666667,8.66666666666667,3.01518055555556,3,0
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",7,10.4666666666667,2.34521203703704,1,1.5
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",7.06666666666667,10.2333333333333,3.58966944444444,1,1.7
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",7.33333333333333,11.7333333333333,3.42029537037037,1,0.9
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.8,10,4.80640833333333,1,5.7
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7,10.2333333333333,4.5341462962963,1,1.6
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.86666666666667,11.3666666666667,2.52815648148148,1,3.2
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",7.06666666666667,11.1666666666667,3.93885277777778,2,2.3
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",6.66666666666667,10.6666666666667,1.18587777777778,1,5.1
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.73333333333333,10.4333333333333,1.79666851851852,0,2.4
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7.33333333333333,11.4,3.50283888888889,1,1.3
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7.33333333333333,9.16666666666667,2.09878796296296,3,0
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",6.66666666666667,8.26666666666667,1.1235212962963,1,1.3
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",7.06666666666667,11.6,3.59005092592593,0,3.6
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",5.93333333333333,8.4,0.321102777777778,0,3.2
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",7.86666666666667,12.4,4.56247037037037,2,0.2
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",7.53333333333333,11.7666666666667,4.30505555555556,1,0.8
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",7.4,11.2666666666667,2.75978333333333,2,0.5
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",7.93333333333333,12.5333333333333,6.1351037037037,2,0.6
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",6,8.9,0.286786111111111,0,4.6
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",7.6,10.1666666666667,3.93707685185185,1,1.1
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",6.66666666666667,10.2666666666667,2.73249166666667,2,5.4
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",8,12.2666666666667,5.96048333333333,2,0.6
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",7.46666666666667,11.2333333333333,1.87373703703704,3,0
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",7.6,12.4,5.14480185185185,1,2
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",7.66666666666667,12.3666666666667,5.56852685185185,1,2.1
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",7.66666666666667,12.2333333333333,6.29004722222222,1,1.7
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",6.46666666666667,8.43333333333333,1.68446851851852,0,3.5
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",7.86666666666667,11.8,5.93472407407407,2,0.7
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",7.86666666666667,12.4666666666667,5.79386111111111,2,1.1
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",7.8,11.9333333333333,6.31324537037037,2,1
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",7.53333333333333,11.3333333333333,4.56686018518519,1,0.9
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",7.8,12.3333333333333,5.67795185185185,2,0
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",7.86666666666667,11.9333333333333,6.01424537037037,2,0.7
