"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,8.51428571428571,19.0428571428571,10.7616821428571,5,24.1
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,8.82857142857143,19.5285714285714,11.9465928571429,5,3
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,8.14285714285714,11,11.9506337301587,4,7.7
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,9.02857142857143,19.9142857142857,11.4458428571429,7,0
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,8.48571428571429,18.5714285714286,10.6348253968254,5,21.8
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,8.97142857142857,15.9571428571429,13.5720992063492,6,1.6
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,8.22857142857143,15.0142857142857,12.1733365079365,4,3.2
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,8.14285714285714,18.3857142857143,13.1971484126984,3,18.5
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,8.94285714285714,20.1285714285714,11.1749265873016,6,0.6
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,7.94285714285714,17.7285714285714,12.8186492063492,4,9.8
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,8.8,18.2,12.3134706349206,5,12.9
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,8.14285714285714,15.6571428571429,11.5234992063492,4,21.5
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,8.74285714285714,18.6571428571429,11.8394511904762,5,3.3
