"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"27.01.2026",2.9,2.7,0.026375,4.7,7
"28.01.2026",6,3.1,0,0,0
"29.01.2026",6,1.5,0,0.38,0
"30.01.2026",7,4.2,2.91913055555556,0.3,0
"31.01.2026",6.2,6.1,0.134619444444444,0.7,0
"01.02.2026",6.2,7.3,2.94255833333333,0.5,0
"02.02.2026",7.8,6.7,8.00748055555556,0,0
"03.02.2026",5.6,7.5,0.703413888888889,0.6,0
"04.02.2026",7.8,6.5,8.07039444444444,0,0
"05.02.2026",8,6.5,8.05882777777778,0,0
"06.02.2026",7,7.4,4.13298333333333,0.1,0
