"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"12.01.2026",2.3,1.4,0,5.7,6
"13.01.2026",6.4,3.9,1.80329722222222,0.4,0
"14.01.2026",6.4,6.3,0,0,0
"15.01.2026",6.8,6.5,1.64060555555556,0.6,0
"16.01.2026",8,7.1,6.98231388888889,0,0
"17.01.2026",7,2.9,1.05530277777778,0,0
"18.01.2026",6.4,3.1,0,0,0
"19.01.2026",7.4,4.7,4.51147222222222,0.2,0
"20.01.2026",6.4,7.4,0,0.7,0
"21.01.2026",7.4,9.3,2.268275,0,0
"22.01.2026",8,10.9,6.94832777777778,0.3,0
