"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"04.02.2026",5,5.6,0.170269444444444,0.1,4
"05.02.2026",7,7.8,4,0.6,0
"06.02.2026",6.8,13.5,7.97594444444444,0.2,3
"07.02.2026",2.7,7.3,0,6.3,7
"08.02.2026",7.8,10.1,4.20654722222222,0,0
"09.02.2026",7.2,8.9,5.50921111111111,0,0
"10.02.2026",6,2.5,0,0,0
"11.02.2026",8,10.8,9.33081944444444,0,0
"12.02.2026",7.6,13.8,9.29274166666667,0.5,0
"13.02.2026",8,11.8,9.43355833333333,0,0
"14.02.2026",7.8,11.2,9.54486388888889,0,0
