"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"26.04.2026",9.6,20.5,11.2808694444444,0,0
"27.04.2026",9.4,19.8,13.5838916666667,0,0
"28.04.2026",8.6,15.5,11.8679361111111,0,0
"29.04.2026",7,16.1,1.94772222222222,0.9,0
"30.04.2026",9.4,22.3,12.6789916666667,0,0
"01.05.2026",9,17.9,14.2598416666667,0,0
"02.05.2026",8.4,15.1,11.8051527777778,0,0
"03.05.2026",9,14.1,14.0452333333333,0,0
"04.05.2026",9.2,16.9,14.4036555555556,0,0
"05.05.2026",9.2,18.8,14.2167305555556,0,0
"06.05.2026",8.4,19,14.4454194444444,1.8,0
