"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"13.03.2026",3.1,11.6,2.51578611111111,8.2,7
"14.03.2026",1,6.7,0,5.5,13
"15.03.2026",8.4,11,8.75,0,0
"16.03.2026",4.8,10,5.789175,3.1,5
"17.03.2026",6.6,9.8,0,0.9,0
"18.03.2026",9,16.1,11.0074222222222,0,0
"19.03.2026",8.8,15.1,11.1018388888889,0,0
"20.03.2026",8.8,14.4,11.1638361111111,0,0
"21.03.2026",8.4,10.3,11.2066388888889,0.2,0
"22.03.2026",8.8,13.4,11.2456833333333,0,0
"23.03.2026",8.8,15.3,11.3109361111111,0,0
