"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Mittenwald","Bayern","Mittenwald, Bayern","(BY)",2.8,1.55,1.03157361111111,0,13
"Lübbenau","Brandenburg","Lübbenau, Brandenburg","(BB)",3.15,1.25,0.899609722222222,0,4
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen","(HE)",1.8,2.3,1.91916527777778,0,6.05
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern","(MV)",4.2,-0.05,0.117679166666667,0,4.8
"Oberstaufen","Bayern","Oberstaufen, Bayern","(BY)",1.55,4.2,1.174025,0,14.86
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg","(BB)",3.1,0.7,0,0,3.9
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg","(BB)",3.15,0.95,0.919081944444444,0,3.7
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen","(NI)",3.1,2.65,0,0,9.9
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen","(NW)",3.5,3.75,2.57202361111111,0,11.9
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern","(MV)",4.5,-0.3,1.50450694444444,0,5
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern","(MV)",3.8,-0.95,0.0357527777777778,0,3.5
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern","(MV)",4.5,0.95,0,0,6.55
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein","(SH)",4.1,1.5,0,0,12.35
"Norden","Niedersachsen","Norden, Niedersachsen","(NI)",4.1,1.9,3.04644444444444,1,12.8
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen","(HE)",1.55,3.25,1.91289722222222,0,3.6
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern","(BY)",3.65,3.75,0,0,3.4
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt","(ST)",3.9,2.8,2.55550833333333,1,2.2
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg","(BW)",1.1,2.35,3.47915694444444,0,14.4
"Darmstadt","Hessen","Darmstadt, Hessen","(HE)",2.45,4.2,2.56162638888889,0,2
"Saarbrücken","Saarland","Saarbrücken, Saarland","(SL)",1,3.95,0.65715,0,8.4
"Rosenheim","Bayern","Rosenheim, Bayern","(BY)",3.95,2.9,2.41725,0,3.7
"Celle","Niedersachsen","Celle, Niedersachsen","(NI)",3.1,2.35,2.03842083333333,0,8.2
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz","(RP)",3.95,4.5,3.44720694444444,0,2.2
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz","(RP)",2.9,4.7,0,0,9
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen","(NI)",4.2,2.15,0,0,9.16
"Bad Kissingen","Bayern","Bad Kissingen, Bayern","(BY)",1.3,2.65,3.04685138888889,0,4.76
"Bodenmais","Bayern","Bodenmais, Bayern","(BY)",1.55,-0.4,0.124106944444444,0,8.35
"Braunlage","Niedersachsen","Braunlage, Niedersachsen","(NI)",1,-0.3,2.36523472222222,0,12.05
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern","(BY)",3.75,3.95,0,0,2.1
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern","(BY)",1.75,3.75,1.81095972222222,0,7.3
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein","(SH)",4.1,3.9,0,0,13.2
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen","(NW)",3.5,2.45,2.79306666666667,0,12.1
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz","(RP)",2.9,4.85,0,0,9.5
"Bayreuth","Bayern","Bayreuth, Bayern","(BY)",2.5,2.15,2.64005416666667,0,3.9
