"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"08.05.2026",9.8,21,12.1580527777778,0,0
"09.05.2026",9.6,23.5,11.973725,0,0
"10.05.2026",2.8,17.1,0,4,8
"11.05.2026",6.6,17.7,6.17386111111111,6.6,0
"12.05.2026",5.2,17.9,1.42286388888889,15.66,0
"13.05.2026",4.2,20.1,14.2169,0,15
"14.05.2026",1,14.3,0,17.9,15
"15.05.2026",3.6,17,11.5032888888889,0,15
"16.05.2026",5.8,21.2,14.6396777777778,0,9
"17.05.2026",5.6,22.5,14.297075,0.6,8
"18.05.2026",6,25,14.6475111111111,0,8
