"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"18.01.2026",7.8,2.1,4.25309722222222,0,0
"19.01.2026",8,2.1,6.71243055555556,0,0
"20.01.2026",8,0.9,6.73919722222222,0,0
"21.01.2026",6.8,-0.2,6.91671944444444,0,0
"22.01.2026",6.6,-1.9,6.979325,0,0
"23.01.2026",5.2,-5.9,5.44084166666667,0,0
"24.01.2026",5.4,-7.1,6.34143611111111,0,0
"25.01.2026",5.2,-5.5,7.2162,0,0
"26.01.2026",5.2,-4.6,2.11608888888889,2,0
"27.01.2026",6.4,-1.4,7.15450277777778,0,0
"28.01.2026",6.2,-1.4,7.32054166666667,0,0
