"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"09.11.2025",1,10.3,0.826297222222222,7.7,14
"10.11.2025",8.4,11.5,6.75082777777778,0,0
"11.11.2025",7.4,11.9,4.94024722222222,0,0
"12.11.2025",8.4,10.2,6.54431388888889,0,0
"13.11.2025",8.2,9,5.98790277777778,0,0
"14.11.2025",8.4,11.5,8.16694722222222,0,0
"15.11.2025",7.2,11.2,1.19600277777778,0,0
"16.11.2025",8.2,15.6,8.04540555555556,0,0
"17.11.2025",5.4,9,0,2,0
"18.11.2025",6.2,4.5,1.48280833333333,0,0
"19.11.2025",7.6,5.8,7.98456666666667,0,0
