"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",9.1,18.8166666666667,12.409387962963,5,0.8
"München","Deutschland :de:",8.33333333333333,16.85,10.0543722222222,4,0.2
"Hamburg","Deutschland :de:",7.86666666666667,13.7833333333333,9.26977592592593,2,4.1
"Köln","Deutschland :de:",7.56666666666667,14.9666666666667,9.66101296296296,1,11.7
"Dresden","Deutschland :de:",8.7,17.6666666666667,10.3829722222222,4,0.6
"Leipzig","Deutschland :de:",8.53333333333333,17.4833333333333,9.79681898148148,5,2.1
"Frankfurt am Main","Deutschland :de:",8.56666666666667,17.3833333333333,9.76629537037037,6,0
"Freiburg im Breisgau","Deutschland :de:",8.26666666666667,17.0666666666667,11.6227671296296,4,0.4
"Berchtesgaden","Deutschland :de:",8.18333333333333,17.15,11.2122578703704,5,0.3
"Garmisch-Partenkirchen","Deutschland :de:",7.41666666666667,16.4666666666667,11.3651856481481,3,2.7
"Binz (Rügen)","Deutschland :de:",8.63333333333333,13.3666666666667,12.5145527777778,5,0.4
"Heringsdorf (Usedom)","Deutschland :de:",8.73333333333333,14.3333333333333,12.5769537037037,5,0.1
"Westerland (Sylt)","Deutschland :de:",7.16666666666667,8.63333333333333,7.92015092592593,1,8.9
"Wernigerode (Harz)","Deutschland :de:",8.1,14.4666666666667,8.93136851851852,4,1.7
"Cochem (Mosel)","Deutschland :de:",8.16666666666667,15.6666666666667,9.77430046296296,2,5.3
"Kempten (Allgäu)","Deutschland :de:",7.95,16.2666666666667,10.9757425925926,4,0
"Nürnberg","Deutschland :de:",8.6,17.55,9.75094722222222,6,0
"Münster","Deutschland :de:",7.63333333333333,14.6666666666667,9.07245694444445,1,13.1
"Stuttgart","Deutschland :de:",8.66666666666667,17.1333333333333,11.1747157407407,5,0.3
"Norderney","Deutschland :de:",7.03333333333333,10.0833333333333,8.02914074074074,1,13.8
"Erfurt","Deutschland :de:",8.26666666666667,15.7333333333333,9.36981527777778,4,3
"Bremen","Deutschland :de:",8,13.8833333333333,9.15668564814815,2,1.8
"Timmendorfer Strand","Deutschland :de:",8.03333333333333,12.9,9.13423796296296,3,1.4
"Karlsbad","Tschechien :cz:",8.63333333333333,17.2833333333333,10.9431847222222,4,3.1
"Enschede","Niederlande :nl:",7.4,13.4833333333333,9.01766203703704,1,12.9
"Pilsen","Tschechien :cz:",8.9,17.5166666666667,11.478362037037,5,0.3
"Maastricht","Niederlande :nl:",7.3,14.15,8.99504583333333,1,16.7
"Giethoorn","Niederlande :nl:",6.9,12.2,7.6423,1,19.7
"Groningen","Niederlande :nl:",6.83333333333333,12.2666666666667,7.56475601851852,1,16.1
"Eindhoven","Niederlande :nl:",7.26666666666667,14,8.22703055555556,1,13.4
"Prag","Tschechien :cz:",8.9,18.6333333333333,11.2043773148148,5,1.5
"Luxemburg","Luxemburg :lu:",7.7,13.8666666666667,10.1222972222222,2,8.9
"Straßburg","Frankreich :fr:",8.53333333333333,17.45,10.7877796296296,5,0.2
"Amsterdam","Niederlande :nl:",7.03333333333333,12.5666666666667,7.49453611111111,2,14.5
"Dinant","Belgien :be:",7.4,14.05,9.42135046296296,1,10.1
"Rotterdam","Niederlande :nl:",6.93333333333333,12.8333333333333,7.34685648148148,2,12.5
"Antwerpen","Belgien :be:",6.96666666666667,13.1,7.24499166666667,2,11.6
"Zandvoort","Niederlande :nl:",6.96666666666667,11.1166666666667,7.92161064814815,2,20.7
"Český Krumlov","Tschechien :cz:",8.86666666666667,17.6,12.2847462962963,5,1.2
"Terschelling","Niederlande :nl:",7.33333333333333,10.3166666666667,7.72238009259259,3,11.9
"Noordwijk","Niederlande :nl:",7.2,12.55,7.57984074074074,2,13.1
"Bergen aan Zee","Niederlande :nl:",7.13333333333333,12.1166666666667,7.4560212962963,2,14.3
"Nancy","Frankreich :fr:",8.1,15.8666666666667,9.00819398148148,4,1.6
"Brüssel","Belgien :be:",7.06666666666667,12.9833333333333,7.79457777777778,2,12.2
"Texel","Niederlande :nl:",7.36666666666667,11.9,8.10250925925926,3,11
"Scheveningen","Niederlande :nl:",7.03333333333333,12.6,7.90612037037037,2,13.6
"Fåborg","Dänemark :dk:",7.53333333333333,10.7833333333333,8.83869537037037,2,6.8
"Salzburg","Österreich :at:",8.5,17.9,10.2972657407407,6,0
"Renesse","Niederlande :nl:",7.3,12.3833333333333,8.33318101851852,2,12.4
"Linz","Österreich :at:",8.93333333333333,18.0666666666667,11.5740273148148,6,0
"Zürich","Schweiz :ch:",8.56666666666667,18.1,11.2982518518519,5,0.6
"Basel","Schweiz :ch:",8.26666666666667,16.7833333333333,10.3616513888889,5,0
"Innsbruck","Österreich :at:",8,17.65,11.2084449074074,4,0.3
"Domburg","Niederlande :nl:",7.26666666666667,12.2833333333333,8.08732592592593,1,9.2
"Breslau","Polen :pl:",9,17.9,12.1744375,4,1.3
"Køge","Dänemark :dk:",8.1,12.4166666666667,11.5115564814815,2,7.1
"Posen","Polen :pl:",9.13333333333333,18.6833333333333,12.2174601851852,5,0.3
"Zell am See","Österreich :at:",7.68333333333333,14.65,10.7434101851852,4,1.8
"Brügge","Belgien :be:",7.26666666666667,12.95,8.69169074074074,3,11.2
"Hallstatt","Österreich :at:",8.3,16.8666666666667,11.6642435185185,5,0.7
"Luzern","Schweiz :ch:",8.3,17.7333333333333,11.9314412037037,3,2.4
"De Haan","Belgien :be:",7.6,12.65,9.13583703703704,3,9.1
"Ostende","Belgien :be:",7.7,12.6333333333333,9.30868657407407,3,5.3
