"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Rottach-Egern","Bayern","Rottach-Egern, Bayern",47.6909599,11.7707109,5.3,2.55,3.97147847222222,4,18.6
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen",50.0275441,8.1189741,6.65,5.7875,2.94229236111111,4,6.9
"Bad Muskau","Sachsen","Bad Muskau, Sachsen",51.5470046,14.7215146,6.8,2.55,2.65469618055556,6,1.8
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz",50.2312823,7.5885884,5.1,6.5875,0.754938194444444,1,15.9
"Bad Tölz","Bayern","Bad Tölz, Bayern",47.7610013,11.559607,5.525,3.0875,4.06821631944444,4,15.7
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen",51.661519,6.4543203,6.2,7.4125,2.40433854166667,3,11.6
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein",54.2241115621384,11.0833423613602,6.7,6.1,2.79435590277778,5,3.4
"Ruhpolding","Bayern","Ruhpolding, Bayern",47.7620099,12.6459934,5.3,2.1125,4.03884340277778,3,27.4
"Stade","Niedersachsen","Stade, Niedersachsen",53.599794,9.475438,6.625,5.675,2.50183611111111,5,1.3
"Dangast","Niedersachsen","Dangast, Niedersachsen",53.446,8.11942,6.6,6.475,2.54468576388889,4,2
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen",51.4696137,6.8514435,5.7375,7.0875,2.32441319444444,1,17
"Gießen","Hessen","Gießen, Hessen",50.5862066,8.6742306,6.525,4.45,2.41914479166667,5,6.9
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen",50.872468858478,8.01724006147392,6.375,5.15,2.305865625,3,4
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen",52.4957057182991,8.35702257955932,6.8,6.2375,3.013453125,4,2.7
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg",48.521979326383,9.05314167762481,5.775,4.9875,3.19873020833333,4,18.8
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen",53.1176969304136,9.79886928393745,6.675,4.825,2.158546875,5,1.5
"Landshut","Bayern","Landshut, Bayern",48.5422055020111,12.1340525008621,5.5,2.125,2.17598472222222,4,17.9
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern",49.0351626271635,11.4697158093024,5.8,2.3375,1.78744791666667,3,11.3
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen",50.4187418658363,12.967370358626,6.1,0.2125,3.46057638888889,4,2.1
"Baltrum","Niedersachsen","Baltrum, Niedersachsen",53.7281738001376,7.37036440393553,6.325,7.475,1.93863819444444,4,13.5
"Langeoog","Niedersachsen","Langeoog, Niedersachsen",53.7467330992247,7.48134306203962,6.35,7.4375,1.94055208333333,4,14.1
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen",53.7702849677092,7.69316704137735,6.55,6.95,2.56932743055556,4,3.3
"Amrum","Schleswig-Holstein","Amrum, Schleswig-Holstein",54.6578086445194,8.34173455299789,5.025,7.7625,3.23926458333333,2,30.3
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein",54.5303839848622,8.65633156877291,5.95,7.2,3.02433472222222,3,20.6
