"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.1,1.95,4.44105416666667,1,1.1
"München","Deutschland :de:",7.7,0.15,5.75691666666667,2,0
"Hamburg","Deutschland :de:",7.4,4.1,4.30213472222222,1,0.3
"Köln","Deutschland :de:",7.1,2.6,1.40087777777778,2,0
"Dresden","Deutschland :de:",6.7,2.15,3.06004583333333,1,0.8
"Leipzig","Deutschland :de:",6.9,1.75,3.04096388888889,1,0.6
"Frankfurt am Main","Deutschland :de:",7.9,2.65,6.60081388888889,2,0
"Freiburg im Breisgau","Deutschland :de:",7.9,1.1,7.09949305555556,2,0
"Berchtesgaden","Deutschland :de:",5.5,0.05,3.62994583333333,1,2.4
"Garmisch-Partenkirchen","Deutschland :de:",7.8,2.8,6.67679444444444,2,0
"Binz (Rügen)","Deutschland :de:",7.3,4.1,3.48810972222222,2,0
"Heringsdorf (Usedom)","Deutschland :de:",7.1,3.7,4.05030277777778,1,1.4
"Westerland (Sylt)","Deutschland :de:",7.5,6.9,5.43788194444444,1,0.6
"Wernigerode (Harz)","Deutschland :de:",6.5,3.65,3.64628333333333,1,1.2
"Cochem (Mosel)","Deutschland :de:",7.9,4.25,6.60620555555556,2,0
"Kempten (Allgäu)","Deutschland :de:",7,0.2,5.00959444444444,2,0
"Nürnberg","Deutschland :de:",7.7,0.85,5.72652916666667,2,0
"Münster","Deutschland :de:",7.3,3.45,3.00494166666667,2,0
"Stuttgart","Deutschland :de:",7.9,2.4,6.99039305555556,2,0
"Norderney","Deutschland :de:",7.2,7.35,3.15473333333333,1,0.9
"Erfurt","Deutschland :de:",7.3,2.2,3.85159583333333,1,0.1
"Bremen","Deutschland :de:",6.7,3.6,3.04222361111111,0,1.7
"Timmendorfer Strand","Deutschland :de:",7.5,4.55,4.45549444444444,1,0.2
"Karlsbad","Tschechien :cz:",7.4,1.25,6.38377777777778,1,0.3
"Enschede","Niederlande :nl:",7.2,3.65,2.15147916666667,2,0
"Pilsen","Tschechien :cz:",7.7,1.1,6.70032777777778,1,0.3
"Maastricht","Niederlande :nl:",7.6,3.45,4.924125,2,0
"Giethoorn","Niederlande :nl:",7.3,5.2,2.56903888888889,2,0
"Groningen","Niederlande :nl:",7.4,6.4,2.55413333333333,2,0
"Eindhoven","Niederlande :nl:",7.2,3.45,1.47870277777778,2,0
"Prag","Tschechien :cz:",7.1,1.6,3.50485972222222,1,0.3
"Luxemburg","Luxemburg :lu:",8,3.4,6.61976388888889,2,0
"Straßburg","Frankreich :fr:",7.9,1.5,6.72468194444444,2,0
"Amsterdam","Niederlande :nl:",7.4,5.75,2.51652916666667,2,0
"Dinant","Belgien :be:",7.8,4.65,6.18428333333333,2,0
"Rotterdam","Niederlande :nl:",7.5,5.15,2.84195972222222,2,0
"Antwerpen","Belgien :be:",7.6,4.35,3.67074444444444,2,0
"Zandvoort","Niederlande :nl:",7.4,7,2.75616944444444,2,0
"Český Krumlov","Tschechien :cz:",7.2,1.4,6.01605833333333,1,1.4
"Terschelling","Niederlande :nl:",7.4,7.45,2.92787361111111,1,0.3
"Noordwijk","Niederlande :nl:",7.4,6.8,2.50822083333333,2,0
"Bergen aan Zee","Niederlande :nl:",7.4,6.7,2.11890833333333,2,0
"Nancy","Frankreich :fr:",8,2.4,7.04956944444444,2,0
"Brüssel","Belgien :be:",7.4,3,3.756725,2,0
"Texel","Niederlande :nl:",7.4,7.2,2.49602361111111,2,0
"Scheveningen","Niederlande :nl:",7.4,6.95,2.74932083333333,2,0
"Fåborg","Dänemark :dk:",7.7,4.3,5.49465277777778,2,0
"Salzburg","Österreich :at:",6.2,0.2,3.43320416666667,1,1.6
"Renesse","Niederlande :nl:",7.5,7,2.32771388888889,2,0
"Linz","Österreich :at:",7.6,1.45,6.34240694444444,2,0
"Zürich","Schweiz :ch:",7.6,0.65,4.67087222222222,2,0
"Basel","Schweiz :ch:",7.2,0.55,6.26034444444444,2,0
"Innsbruck","Österreich :at:",7.9,4.55,7.32935694444444,2,0
"Domburg","Niederlande :nl:",7.2,6.4,0.604536111111111,2,0
"Breslau","Polen :pl:",6.9,0.5,3.22628888888889,1,0.4
"Køge","Dänemark :dk:",7.6,4.3,5.39671527777778,2,0
"Posen","Polen :pl:",7.5,1.25,4.74320972222222,2,0
"Zell am See","Österreich :at:",7.3,2.9,5.74517083333333,1,0.6
"Brügge","Belgien :be:",7.3,4.95,2.18757638888889,2,0
"Hallstatt","Österreich :at:",5.3,2.4,3.61989444444444,1,4.6
