"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"14.11.2025",7,3.7,0.348338888888889,0,0
"15.11.2025",6.8,6.8,0,0,0
"16.11.2025",6.6,6.1,0,0.4,0
"17.11.2025",5.4,2.5,0,1,0
"18.11.2025",5,-5.1,3.29981111111111,0,0
"19.11.2025",4.8,-0.1,0,0.6,0
"20.11.2025",3.2,3.5,0,15,2
"21.11.2025",5.2,3.3,0.228230555555556,0.6,0
"22.11.2025",4.4,-2.7,0,0,0
"23.11.2025",5.4,0.6,0.942408333333333,0.9,0
"24.11.2025",5.4,1.5,0.0131083333333333,1.2,0
