"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"10.11.2025",9.4,23.1,7.82556944444444,0,0
"11.11.2025",8.2,20.9,7.57892222222222,1.2,0
"12.11.2025",9.2,21.2,8.72976944444444,0,0
"13.11.2025",9.2,20,8.95791111111111,0,0
"14.11.2025",8.8,17.9,9.17999722222222,0,0
"15.11.2025",8.8,17,9.15184166666667,0,0
"16.11.2025",9,17.6,9.11876944444444,0,0
"17.11.2025",9,18.9,9.076325,0,0
"18.11.2025",9.2,21.3,8.88251111111111,0,0
"19.11.2025",9.2,23.2,8.98161111111111,0,0
"20.11.2025",9,22.4,8.85146388888889,0,0
