"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"25.12.2025",6.6,-0.6,5.64421111111111,0,0
"26.12.2025",7,4.3,0.0806,0,0
"27.12.2025",7.2,6.3,0.782597222222222,0,0
"28.12.2025",7.8,4.6,5.73132777777778,0,0
"29.12.2025",7.4,5.3,2.45189166666667,0,0
"30.12.2025",7.6,2.9,5.79062777777778,0,0
"31.12.2025",7,1.2,3.88951388888889,0,0
"01.01.2026",5.4,-0.2,5.86761388888889,0.3,0
"02.01.2026",7,0.4,5.78813055555556,0,0
"03.01.2026",5.8,-2.1,5.88289444444444,0,0
"04.01.2026",5.6,-4.3,5.94870555555556,0,0
