"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"18.02.2026",6.6,-1.5,7.74628333333333,0,0
"19.02.2026",7,-0.4,8.13197222222222,0,0
"20.02.2026",6,-0.7,4.276525,0.5,0
"21.02.2026",1.7,5.5,2.48590833333333,4.6,10
"22.02.2026",1.9,6.6,0,0.2,11
"23.02.2026",1,5.7,0,1.1,15
"24.02.2026",6.4,5.4,0.956011111111111,0,0
"25.02.2026",8.2,13.9,9.30072777777778,0,0
"26.02.2026",7.8,7.3,9.37286944444445,0,0
"27.02.2026",6.2,8.1,0.849086111111111,0.3,0
"28.02.2026",6.2,7.1,0.431733333333333,0,0
