"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"27.04.2026",9,11.8,14,0,0
"28.04.2026",9,11.9,13.3377555555556,0,0
"29.04.2026",9,10.1,14,0,0
"30.04.2026",9,11.8,14.5206666666667,0,0
"01.05.2026",9.2,13,14.8474583333333,0,0
"02.05.2026",9.8,23.2,14.9961583333333,0,0
"03.05.2026",9.2,21,12.4047222222222,0.3,0
"04.05.2026",6.8,14.1,4.82832222222222,2,0
"05.05.2026",8.2,12.5,12.1495305555556,0.1,0
"06.05.2026",7.4,11.1,8.87733055555556,1.8,0
"07.05.2026",8,10.9,13.054575,0.8,0
