"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"01.12.2025",2.2,7.6,0,2.8,8
"02.12.2025",5.8,7.5,0,0.2,2
"03.12.2025",6.6,7.7,0,0.2,0
"04.12.2025",6.8,7.8,0.135930555555556,0,0
"05.12.2025",7.8,7.8,5.52287222222222,0,0
"06.12.2025",5,9.2,0,1.4,0
"07.12.2025",6,10,4.49484722222222,4.7,0
"08.12.2025",5.6,10.9,0,0.6,0
"09.12.2025",6.4,11.4,0.668697222222222,0,0
"10.12.2025",5.2,12,0,4.6,0
"11.12.2025",6.4,11.7,2.18448611111111,1.6,0
