"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"22.12.2025",7,6.2,0,0,0
"23.12.2025",7.8,5,3.659375,0,0
"24.12.2025",7.8,4.1,4.23600555555556,0,0
"25.12.2025",7.8,2.2,5.64797222222222,0,0
"26.12.2025",7.8,4.6,5.66064722222222,0,0
"27.12.2025",7.6,8.3,2.55435833333333,0,0
"28.12.2025",7.8,5,5.70116111111111,0,0
"29.12.2025",7.8,7.5,5.89514722222222,0,0
"30.12.2025",7.4,7.8,5.91526388888889,0,0
"31.12.2025",5.4,5.8,1.67981388888889,1.3,0
"01.01.2026",5.6,6.2,1.19915555555556,0.9,0
