"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.04.2026",9.4,17.7,14,0,0
"01.05.2026",9.8,20.4,14,0,0
"02.05.2026",10,24.2,13.871225,0,0
"03.05.2026",8.6,23.1,7.54391388888889,0.3,0
"04.05.2026",7.4,17.3,9.702625,1,0
"05.05.2026",8,12.8,14.6107527777778,0,0
"06.05.2026",7.4,15.2,7.52080833333333,2.4,0
"07.05.2026",7.6,9.6,9.74760277777778,1.1,0
"08.05.2026",8.2,11.9,15.3637416666667,0.6,0
"09.05.2026",8.6,11,15.4240777777778,0,0
"10.05.2026",8.8,12.9,15.4838222222222,0,0
