"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.03.2026",9,17.2,11,0,0
"31.03.2026",9.2,18.2,11.5840527777778,0,0
"01.04.2026",6.8,18.4,7.80105277777778,0.2,3
"02.04.2026",4.6,19.8,9.48054722222222,0.9,8
"03.04.2026",2.9,17.4,12.0140083333333,10.5,10
"04.04.2026",3.1,14.4,10.3719416666667,3.3,11
"05.04.2026",7.4,18.1,10.9110333333333,0.6,1
"06.04.2026",8.8,21.4,12.3939888888889,0,0
"07.04.2026",9,24,12.6674111111111,0,0
"08.04.2026",9.2,23,12.7351277777778,0,0
"09.04.2026",9.6,22.7,12.773275,0,0
