"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"24.03.2026",8.6,17,5.68042222222222,0,0
"25.03.2026",8.6,17.7,5.69713055555555,0,0
"26.03.2026",6.4,17,8.68318333333333,2.9,4
"27.03.2026",1,10.9,0,9.1,15
"28.03.2026",1,9.8,0,5.2,15
"29.03.2026",6.2,11.2,1.25138611111111,0.7,0
"30.03.2026",5.4,8.4,0,4.6,0
"31.03.2026",8.4,13.8,12.4614888888889,0,0
"01.04.2026",8.4,17.8,9.65623888888889,0,0
"02.04.2026",8,10.6,12.2493166666667,0.6,0
"03.04.2026",4.6,9.4,0,13.6,0
