"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",5.2,11,3.21941944444444,1,6.5
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",5.13333333333333,11.7,5.22342685185185,1,9.8
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",5.6,10.8666666666667,5.74265555555556,2,3
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",5.63333333333333,13.4666666666667,6.54373796296296,1,4.6
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",4.5,13.1666666666667,8.28031203703704,1,10.7
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.36666666666667,13.0333333333333,9.34367407407407,2,4.9
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.13333333333333,12.6,6.22614444444444,1,2.1
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",6.63333333333333,14.3666666666667,6.17580462962963,2,2.1
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",3.53333333333333,10.2333333333333,4.57718981481481,1,27.3
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",4.46666666666667,8.46666666666667,4.05178611111111,1,15.2
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",4.86666666666667,7.13333333333333,3.08837962962963,1,0.9
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",5.06666666666667,7.46666666666667,3.15375462962963,1,1
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",5,4.4,1.31066018518519,0,15
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",5.4,10.7333333333333,9.15552222222222,1,2.6
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.93333333333333,12.9,6.34538518518519,0,6.5
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",4.86666666666667,10.3,4.83891851851852,1,16.5
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",5.33333333333333,12.1333333333333,5.53476111111111,1,5.1
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",4.8,12.6666666666667,3.50588240740741,0,8.9
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",6.13333333333333,13.6,8.22633888888889,1,1.9
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",5.46666666666667,6.03333333333333,2.18428055555556,0,7.7
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.5,11.8333333333333,8.09753888888889,2,5.8
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",5.86666666666667,11.3,6.57978240740741,2,1.5
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",5.83333333333333,10.2333333333333,5.33961111111111,2,0.6
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",5.33333333333333,11.2,8.30669722222222,1,6.1
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",5.53333333333333,12.7333333333333,4.68353425925926,1,8.9
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",6.13333333333333,12.2,8.53742592592593,2,2.3
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",5.66666666666667,12.8666666666667,7.00837314814815,1,9
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",6.4,11.8666666666667,5.10271296296296,0,8.5
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",5.8,11.2,2.5925,0,8.7
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.26666666666667,13.1666666666667,6.47258611111111,1,13
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",6.8,12.3,7.92478611111111,2,8.7
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",6.6,10.4333333333333,6.2113787037037,1,8
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",6.2,13.7333333333333,7.53936574074074,2,0.8
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.26666666666667,11.8666666666667,4.32426018518519,1,7.9
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",5.86666666666667,11.8666666666667,5.0872037037037,1,7.8
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.53333333333333,12,6.08984814814815,1,11.1
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6.8,13.0666666666667,6.71433981481481,1,10.1
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",6.8,9.6,4.52676574074074,1,3.6
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",5.86666666666667,10.5,8.05121851851852,2,2.4
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.4,7.93333333333333,3.87636944444444,0,4.4
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",6.53333333333333,11.5666666666667,4.53494814814815,0,7.7
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",6.6,10.6333333333333,5.37219537037037,1,7.4
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",6.1,13.4333333333333,6.48981851851852,2,3.5
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",6.8,12.5666666666667,7.60444814814815,1,7.7
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",6.53333333333333,9.86666666666667,3.70935648148148,0,4.4
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",6.66666666666667,11.4666666666667,6.20099074074074,0,6.8
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",5.13333333333333,5.6,0.630408333333333,0,14.2
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",3.53333333333333,10.7,4.57463518518519,1,27.3
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6.8,11.6666666666667,6.55199166666667,1,5.2
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",5.26666666666667,11.8666666666667,7.0586037037037,1,7.9
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",5.8,13.4,5.89181296296296,2,5.7
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",5.9,14.0666666666667,5.79680740740741,2,3.2
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",4.53333333333333,8.63333333333333,3.45040462962963,1,11.7
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",6.8,11.6,6.09893148148148,1,6.3
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",4.53333333333333,10.5,3.22458240740741,1,16.1
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",5.66666666666667,6.5,1.2516212962963,0,7.3
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",4.53333333333333,9.2,3.19672962962963,1,4.2
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",3.46666666666667,6.4,3.858475,1,28.1
"Brügge","Belgien",51.2085526,3.226772,"Brügge, Belgien",6.93333333333333,12.6333333333333,6.23576481481481,1,7.4
"Hallstatt","Österreich",47.5621698,13.6486697,"Hallstatt, Österreich",3.33333333333333,6.33333333333333,4.28352314814815,1,31.5
"Luzern","Schweiz",47.0505452,8.3054682,"Luzern, Schweiz",5.8,14,5.89979351851852,2,4.2
"De Haan","Belgien",51.2671194,3.0408427,"De Haan, Belgien",7,12.4333333333333,6.52364537037037,1,8.3
"Ostende","Belgien",51.2258565,2.919496,"Ostende, Belgien",7,12.5,6.51103796296296,1,6.3
"Kopenhagen","Dänemark",55.6867243,12.5700724,"Kopenhagen, Dänemark",5.33333333333333,5,0.303603703703704,0,8.5
"Malmö","Schweden",55.6052931,13.0001566,"Malmö, Schweden",5.26666666666667,4.83333333333333,0.136410185185185,0,8.3
"Brünn","Tschechien",49.1944262292563,16.6077238664507,"Brünn, Tschechien",7.33333333333333,11.2666666666667,7.13641018518518,2,4.6
"Meran","Italien",46.6695547,11.1594185,"Meran, Italien",8.53333333333333,14.8,9.81847962962963,3,0
"Bern","Schweiz",46.9484742,7.4521749,"Bern, Schweiz",7.2,13.3333333333333,5.95917314814815,2,1.2
"Bornholm","Dänemark",55.1431224,14.9226297,"Bornholm, Dänemark",5.6,5.26666666666667,2.87670648148148,0,9.1
"Aarhus","Dänemark",56.1496278,10.2134046,"Aarhus, Dänemark",5.13333333333333,5.23333333333333,0,0,11.7
"St. Moritz","Schweiz",46.4978958,9.8392428,"St. Moritz, Schweiz",7.66666666666667,3.16666666666667,9.74660555555556,3,0
"Hvide Sande","Dänemark",56.0057884,8.1288435,"Hvide Sande, Dänemark",4.66666666666667,5.66666666666667,0.701296296296296,0,15.5
"Interlaken","Schweiz",46.6855231,7.8585139,"Interlaken, Schweiz",5.73333333333333,13.4,6.26687592592593,2,1.8
"Bozen","Italien",46.4984781,11.3547399,"Bozen, Italien",8.46666666666667,14.6666666666667,9.82908981481481,3,0
"Wien","Österreich",48.2083537,16.3725042,"Wien, Österreich",8.13333333333333,12.5666666666667,7.91479259259259,2,0.1
"Dijon","Frankreich",47.3306482417266,5.04637916570386,"Dijon, Frankreich",7.93333333333333,14.1666666666667,8.01949722222222,2,0.1
"Ostrava","Tschechien",49.8357051466446,18.2847749462072,"Ostrava, Tschechien",4.8,10,3.75511203703704,1,18.2
"Klagenfurt am Wörthersee","Österreich",46.623943,14.3075976,"Klagenfurt am Wörthersee, Österreich",8.33333333333333,12.3,9.13964166666667,3,0
"Riva del Garda","Italien",45.8847708,10.8396942,"Riva del Garda, Italien",8.66666666666667,16.1666666666667,9.69900648148148,3,0
"Graz","Österreich",47.0708678,15.4382786,"Graz, Österreich",8.13333333333333,12.6333333333333,7.45602592592593,2,1.4
"Le Touquet-Paris-Plage","Frankreich",50.519693648444,1.5869973052921,"Le Touquet-Paris-Plage, Frankreich",6.86666666666667,11.4,3.65773055555556,2,0.9
"Bratislava","Slowakei",48.1516988,17.1093063,"Bratislava, Slowakei",7.6,12.4333333333333,7.5117287037037,2,0.9
"Zermatt","Schweiz",46.0212076,7.749254,"Zermatt, Schweiz",7.4,8.36666666666667,8.46853981481481,2,0.9
"Bled","Slowenien",46.3684202,14.1100595,"Bled, Slowenien",8.06666666666667,11.2,9.20365277777778,3,0
"Paris","Frankreich",48.8534951,2.3483915,"Paris, Frankreich",8.13333333333333,14.7666666666667,7.34417037037037,3,0
"Norwich","England",52.6303076934772,1.29532126502049,"Norwich, England",7.8,12.5666666666667,7.96374351851852,3,0
"Ipswich","England",52.0570559966874,1.15209854040659,"Ipswich, England",7.8,12.6,7.5763037037037,3,0
"Katowice","Polen",50.264663446807,19.0188489472198,"Katowice, Polen",4.73333333333333,9.66666666666667,4.150275,1,5.7
"Torri del Benaco","Italien",45.6094493,10.6873869,"Torri del Benaco, Italien",8.73333333333333,14.8,9.87070555555556,3,0
"Genf","Schweiz",46.2017559,6.1466014,"Genf, Schweiz",6.53333333333333,11.1666666666667,6.69161203703704,2,3
"Sirmione","Italien",45.465106341539,10.6074284600272,"Sirmione, Italien",8.8,15.6666666666667,9.81048888888889,3,0
"Mailand","Italien",45.4641943,9.1896346,"Mailand, Italien",8.66666666666667,15.6,9.89035462962963,3,0
"Danzig","Polen",54.3706858,18.6129831,"Danzig, Polen",4.93333333333333,5.43333333333333,3.29423240740741,1,1.1
"Maribor","Slowenien",46.5536194239738,15.6470952284808,"Maribor, Slowenien",7.73333333333333,11.1333333333333,7.53338888888889,2,1.5
"Ljubljana","Slowenien",46.0500268,14.5069289,"Ljubljana, Slowenien",8,13.0666666666667,6.26458981481481,3,0
"Annecy","Frankreich",45.8992348,6.1288847,"Annecy, Frankreich",7.46666666666667,14,7.70961481481481,2,0.6
"Venedig","Italien",45.4371908,12.3345898,"Venedig, Italien",8.33333333333333,12.7333333333333,7.36805740740741,3,0
"Triest","Italien",45.651996855795,13.7625166166528,"Triest, Italien",7.93333333333333,11.7333333333333,6.80567037037037,2,0.3
"Cambridge","England",52.2039079652867,0.123678265263848,"Cambridge, England",7.73333333333333,12.9666666666667,7.28529537037037,3,0
"Krakau","Polen",50.0619474,19.9368564,"Krakau, Polen",5.06666666666667,10.4333333333333,3.10305555555556,1,2.1
"Skagen","Dänemark",57.7259703,10.5844602,"Skagen, Dänemark",5.73333333333333,5.9,2.6607,0,9.1
"London","England",51.4893335,-0.1440551,"London, England",7.53333333333333,12.9666666666667,5.10045092592593,3,0
"Göteborg","Schweden",57.7072326,11.9670171,"Göteborg, Schweden",5.13333333333333,4.93333333333333,0,0,5.9
"Brighton","England",50.8214626,-0.1400561,"Brighton, England",7.06666666666667,11.7333333333333,3.41413055555556,2,0.3
"Zakopane","Polen",49.2969114,19.9504753,"Zakopane, Polen",3.9,8.33333333333333,5.42316851851852,1,4.8
"Lyon","Frankreich",45.7578137,4.8320114,"Lyon, Frankreich",7.93333333333333,14.5666666666667,7.38066388888889,2,0.3
"Bourges","Frankreich",47.0816637770149,2.3971472645533,"Bourges, Frankreich",8.13333333333333,15.1,8.83813333333333,3,0
"Rovinj","Kroatien",45.0807411,13.6417282,"Rovinj, Kroatien",8.4,12.9666666666667,8.03555555555556,3,0
"Balaton","Ungarn",46.8839313,17.8476796,"Balaton, Ungarn",7.26666666666667,11.1,6.42411759259259,2,1.2
"Zagreb","Kroatien",45.8130967,15.9772795,"Zagreb, Kroatien",7.8,13.5,7.19680277777778,2,4.3
"Deauville","Frankreich",49.3575767556172,0.0714877491844544,"Deauville, Frankreich",7.6,13.4666666666667,6.1395962962963,3,0
"Warschau","Polen",52.2319581,21.0067249,"Warschau, Polen",4.96666666666667,8,2.77836296296296,0,3.8
"Hohe Tatra (Tatranská Lomnica)","Slowakei",49.13815,20.21931,"Hohe Tatra (Tatranská Lomnica), Slowakei",5.13333333333333,5.8,5.68436851851852,1,2.8
"Pula","Kroatien",44.8702281,13.8455311,"Pula, Kroatien",8.46666666666667,13.3666666666667,8.99260277777778,3,0
"Budapest","Ungarn",47.4970637896166,19.0389974414942,"Budapest, Ungarn",8.06666666666667,14,7.74355740740741,2,0.3
"Kristiansand","Norwegen",58.1471572706719,7.9950701511758,"Kristiansand, Norwegen",4.13333333333333,5.33333333333333,1.55860185185185,0,32.1
"Oxford","England",51.7521094440644,-1.25943310722207,"Oxford, England",7.33333333333333,12.4,6.10358611111111,2,0.3
"Cinque Terre","Italien",44.1222144,9.7132501,"Cinque Terre, Italien",8.06666666666667,14.0666666666667,8.65172685185185,2,1.5
"Isle of Wight","England",50.6985908387884,-1.29460617388774,"Isle of Wight, England",7.4,11.3333333333333,4.66140740740741,3,0
