"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"10.02.2026",3.9,9.9,0,0.5,7
"11.02.2026",3.9,10.7,3,2.6,7
"12.02.2026",4,9.1,1.88398333333333,4.95,5
"13.02.2026",5.2,7.4,0.157997222222222,0.9,1
"14.02.2026",7.2,4.4,7.60933055555556,0,0
"15.02.2026",1.8,6.6,0,5.5,8
"16.02.2026",5.4,9.8,8.39859722222222,5.8,1
"17.02.2026",6.4,6.9,9.01796111111111,1.3,0
"18.02.2026",5.1,7.1,9.0855,0,7
"19.02.2026",3.5,4.2,0,0,6
"20.02.2026",7,6,8.96565833333333,0,0
