"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"20.03.2026",8.8,11.7,10.8080583333333,0,0
"21.03.2026",7,6.6,0,0,0
"22.03.2026",8,7.3,7.70555833333333,0,0
"23.03.2026",7.8,7.3,7.10468055555556,0,0
"24.03.2026",4.4,6.3,0,5.7,0
"25.03.2026",2.7,6.9,0,4,7
"26.03.2026",6.6,6.3,10.3053833333333,3.8,0
"27.03.2026",8.4,10.3,11.25975,0,0
"28.03.2026",8,9.1,9.23295833333333,0,0
"29.03.2026",5.6,8.1,0,3.8,0
"30.03.2026",6,7.8,0.298525,1.6,0
