"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.11.2025",6.4,6.3,0,0.4,0
"01.12.2025",7,4.6,0.730125,0,0
"02.12.2025",6.8,4,0.869477777777778,0,0
"03.12.2025",7,3.8,1.39589444444444,0,0
"04.12.2025",6.6,4.8,0,0,0
"05.12.2025",6.8,5.2,0,0,0
"06.12.2025",6.6,5.2,0,0,0
"07.12.2025",7.4,5.5,5.96788611111111,0,0
"08.12.2025",6,7.8,1.22512777777778,2.2,0
"09.12.2025",6.8,7.7,5.76969444444445,1.7,0
"10.12.2025",6.6,8.9,1.02213333333333,0.4,0
