"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"07.05.2026",9.2,13,15,0,0
"08.05.2026",8.8,15.1,10.7287083333333,0,0
"09.05.2026",9,13.5,14.6751666666667,0,0
"10.05.2026",8.8,13.9,14.8699361111111,0,0
"11.05.2026",8,12.4,16.1950944444444,0.3,0
"12.05.2026",8.2,11.5,14.5630805555556,0.6,0
"13.05.2026",5.8,8.4,16.2363833333333,2,4
"14.05.2026",4.5,10.1,12.1497361111111,8.2,6
"15.05.2026",6.8,10.2,16.4756444444444,2.1,0
"16.05.2026",6.2,15.8,10.956375,19.4,0
"17.05.2026",8.4,17.1,16.6028083333333,0,0
