"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"24.12.2025",8,3.7,6.26578611111111,0,0
"25.12.2025",8,0.7,6.30478888888889,0,0
"26.12.2025",8,1.9,6.34288333333333,0,0
"27.12.2025",8.2,6.9,6.38,0,0
"28.12.2025",8.2,7.6,6.33690555555556,0,0
"29.12.2025",6.8,7.4,0,0,0
"30.12.2025",6.6,7.4,0,0.2,0
"31.12.2025",7,7.5,4.40206388888889,0.3,0
"01.01.2026",2.7,5.5,0,3.3,7
"02.01.2026",5.2,8.8,0,3.4,0
"03.01.2026",6.2,8.4,6.50226944444444,1.1,0
