"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bad Wiessee","Bayern","Bad Wiessee, Bayern",47.7115,11.7254,8.4,12.7,6.84185,1,0
"Lenggries","Bayern","Lenggries, Bayern",47.6836,11.5679,8.4,12.3,6.43268055555556,1,0
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern",49.0687,10.3214,8,12.3,5.00270833333333,1,0
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg",49.1124,9.7392,8.2,13.7,4.61126111111111,1,0
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein",54.1626,10.4215,2.2,11.1,0,0,4
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern",53.474410357379,12.4261094776683,3.5,10.4,0.0259194444444444,0,2.3
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern",53.2765361365924,12.8106031893074,3.7,10.4,0.0967083333333333,0,1.9
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern",53.3605,13.0734,4.6,10.4,0.532408333333333,0,1.4
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern",53.5566,13.2612,4.8,10.3,1.38703055555556,0,1
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg",49.4925,9.7736,8.2,13.9,4.31289722222222,1,0
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg",49.2298,9.1571,8,12.9,4.52903611111111,1,0
"Saalfeld","Thüringen","Saalfeld, Thüringen",50.6481,11.3672,6.6,13.5,0,1,0
"Wandlitz","Brandenburg","Wandlitz, Brandenburg",52.7505,13.4523,3.5,10.8,0,0,2.2
"Ramsau","Bayern","Ramsau, Bayern",47.6072716372704,12.8976367115162,8.4,11.8,6.67265555555556,1,0
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern",54.3820440085908,12.5249920620039,5.2,10.3,2.86941388888889,0,1.4
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern",54.672676968303,13.4157515390357,5.8,9.4,3.72392777777778,0,0.8
