"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"06.02.2026",3.8,-4.3,0,0.3,3
"07.02.2026",4.6,-2.6,0,0.3,0
"08.02.2026",6,-5,1.16855277777778,0,0
"09.02.2026",5.6,-12.4,6.41173055555556,0,0
"10.02.2026",5.4,-9.1,8.09432777777778,0.1,0
"11.02.2026",4.6,-3.8,0,0.6,0
"12.02.2026",4.8,2,0,3.8,0
"13.02.2026",5.6,2,0,0.4,0
"14.02.2026",4.8,-5.6,8.39814166666667,0.1,0
"15.02.2026",5.2,-6.4,8.77975,0,0
"16.02.2026",5.2,-7,8.88331944444444,0,0
