"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"13.02.2026",2.7,0.1,0,4.3,7
"14.02.2026",5.8,-0.9,2.77621944444444,0,0
"15.02.2026",7,-1.5,8.48554444444444,0,0
"16.02.2026",4,-2.1,0.448072222222222,1.7,0
"17.02.2026",5.4,0.8,0,0.7,0
"18.02.2026",6.4,-0.1,8.85231388888889,0,0
"19.02.2026",4.4,1.9,0,5.9,0
"20.02.2026",7,0.4,9.021625,0,0
"21.02.2026",7,4.8,7.82408055555555,0.3,0
"22.02.2026",6.6,3.7,6.83710555555555,0,0
"23.02.2026",7.2,1.8,9.13405833333333,0.1,0
