"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",6.9,1.8875,3.95796284722222,5,3.8
"München","Deutschland :de:",5.65,1.4375,2.87563263888889,2,23.9
"Hamburg","Deutschland :de:",7,2.125,4.93343229166667,4,1
"Köln","Deutschland :de:",5.8375,4.925,2.93381180555556,4,9
"Dresden","Deutschland :de:",6.925,2.8375,4.16268368055556,5,6.5
"Leipzig","Deutschland :de:",6.95,2.35,4.35679930555556,5,3.1
"Frankfurt am Main","Deutschland :de:",6.725,3.525,5.16448854166667,5,7.3
"Freiburg im Breisgau","Deutschland :de:",5.225,4.0375,4.23577013888889,3,8.6
"Berchtesgaden","Deutschland :de:",4.8,1.05,4.46754097222222,3,10.9
"Garmisch-Partenkirchen","Deutschland :de:",4.45,0.8,3.30206111111111,3,33.1
"Binz (Rügen)","Deutschland :de:",6.45,3.125,3.87260381944444,5,7.6
"Heringsdorf (Usedom)","Deutschland :de:",6.6625,2.7,4.464021875,5,6.8
"Westerland (Sylt)","Deutschland :de:",6.925,5.6375,3.63412465277778,4,10.4
"Wernigerode (Harz)","Deutschland :de:",6.175,1.9375,3.96975833333333,4,4.1
"Cochem (Mosel)","Deutschland :de:",6.2875,4.7,3.39782152777778,4,4.8
"Kempten (Allgäu)","Deutschland :de:",4.925,0.975,3.63022395833333,2,36.4
"Nürnberg","Deutschland :de:",6.2375,2.1125,4.47514722222222,3,8.6
"Münster","Deutschland :de:",6.6875,4.475,4.53356180555556,4,5.2
"Stuttgart","Deutschland :de:",6.7,3.8375,5.60796284722222,3,4.1
"Norderney","Deutschland :de:",6.95,6.1875,5.07718402777778,2,12.6
"Erfurt","Deutschland :de:",6.925,2.4,4.46363020833333,3,3.7
"Bremen","Deutschland :de:",7.075,2.9125,4.94167465277778,6,2
"Timmendorfer Strand","Deutschland :de:",6.95,2.7125,4.65671076388889,5,1.9
"Karlsbad","Tschechien :cz:",6.575,1.6125,4.31969131944444,5,5
"Enschede","Niederlande :nl:",6.6,4.7375,4.38084201388889,3,5.2
"Pilsen","Tschechien :cz:",6.9,1.4125,4.96151805555556,6,17.6
"Maastricht","Niederlande :nl:",6.0625,5.075,2.19287083333333,4,6.5
"Giethoorn","Niederlande :nl:",6.9,4.9125,4.40568854166667,4,4.3
"Groningen","Niederlande :nl:",6.575,4.8375,3.25206388888889,3,9.2
"Eindhoven","Niederlande :nl:",6.4,5.3,4.17784722222222,4,6.2
"Prag","Tschechien :cz:",6.875,1.8125,4.52087118055556,6,26.1
"Luxemburg","Luxemburg :lu:",5.325,3.2625,2.21602361111111,1,9.7
"Straßburg","Frankreich :fr:",5.5625,4.425,4.41938090277778,2,3.3
"Amsterdam","Niederlande :nl:",6.5125,5.775,4.20150208333333,5,16.1
"Dinant","Belgien :be:",5.45,4.5375,1.84010243055556,2,10.9
"Rotterdam","Niederlande :nl:",6,6.2,3.85433680555556,4,10.1
"Antwerpen","Belgien :be:",6.2125,5.4625,3.92878020833333,5,7.5
"Zandvoort","Niederlande :nl:",5.625,7.35,4.32019652777778,2,23.8
"Český Krumlov","Tschechien :cz:",6.475,1.4375,4.54741631944444,4,12
"Terschelling","Niederlande :nl:",5.85,7.575,3.09676597222222,0,27.2
"Noordwijk","Niederlande :nl:",5.575,6.7375,4.15610763888889,0,21.4
"Bergen aan Zee","Niederlande :nl:",5.6125,6.8125,4.16316423611111,1,37.3
"Nancy","Frankreich :fr:",5.8875,4.05,3.64987847222222,3,4.8
"Brüssel","Belgien :be:",5.7625,5.2875,3.83503576388889,4,6.7
"Texel","Niederlande :nl:",5.5625,7.1875,4.43559965277778,0,35.8
"Scheveningen","Niederlande :nl:",5.3625,6.7375,4.08289097222222,2,24.9
"Fåborg","Dänemark :dk:",7.125,4.225,4.22304756944444,4,8.3
"Salzburg","Österreich :at:",5.475,2.0625,3.32404479166667,3,5.3
"Renesse","Niederlande :nl:",5.225,6.9625,4.12951597222222,3,29.8
"Linz","Österreich :at:",6.2375,2,4.02302638888889,5,5.8
"Zürich","Schweiz :ch:",5.05,2.65,3.34340833333333,3,28.4
"Basel","Schweiz :ch:",5.3,3.9375,3.93975729166667,2,7.3
"Innsbruck","Österreich :at:",4.8375,1.7125,4.14066736111111,4,12.5
"Domburg","Niederlande :nl:",5.325,6.75,3.99868263888889,4,21.9
"Breslau","Polen :pl:",6.8,1.8375,4.28107048611111,6,9.5
"Køge","Dänemark :dk:",6.15,2.95,3.09698472222222,4,15.7
"Posen","Polen :pl:",6.825,1.65,3.99162604166667,5,2.5
"Zell am See","Österreich :at:",3.8875,0.3625,5.52966284722222,4,15.1
"Brügge","Belgien :be:",5.3875,6.3,3.76718993055556,1,13.7
"Hallstatt","Österreich :at:",4.2,2.075,4.84366388888889,4,11.2
"Luzern","Schweiz :ch:",3.375,2.0625,3.13023611111111,2,40
"De Haan","Belgien :be:",4.875,6.7,3.84808923611111,2,27.8
"Ostende","Belgien :be:",4.9,6.8375,3.94436041666667,2,30.6
"Kopenhagen","Dänemark :dk:",6.4,3.0375,3.51133090277778,4,14.4
"Malmö","Schweden :se:",6.325,3.625,2.94751493055556,4,8.5
"Brünn","Tschechien :cz:",6.2,2.2375,2.32332847222222,4,10.1
"Meran","Italien :it:",6.5625,4.975,5.83057708333333,4,14.2
"Bern","Schweiz :ch:",4.2375,2.7875,2.98175868055556,2,18.9
"Bornholm","Dänemark :dk:",5.6,3.6,2.74265902777778,3,15.6
"Aarhus","Dänemark :dk:",7.175,3.5,3.97569895833333,5,2.8
"St. Moritz","Schweiz :ch:",4.575,-4.075,5.18303541666667,4,13.7
"Hvide Sande","Dänemark :dk:",6.825,5.4,2.93437395833333,4,5.8
"Interlaken","Schweiz :ch:",3.7,1.95,2.96811631944444,2,30.7
"Bozen","Italien :it:",6.5125,4.8875,4.83475694444444,4,11.1
"Wien","Österreich :at:",6.35,2.8375,2.10603229166667,6,1.8
"Dijon","Frankreich :fr:",5.125,4.0375,3.97,4,2.6
"Ostrava","Tschechien :cz:",5.85,1.6125,2.68991111111111,4,23.8
"Klagenfurt am Wörthersee","Österreich :at:",5.55,3,3.34828472222222,3,12.8
"Riva del Garda","Italien :it:",6.5125,7.625,4.98277465277778,4,23.7
"Graz","Österreich :at:",6,3.75,2.16496631944444,4,5.3
"Le Touquet-Paris-Plage","Frankreich :fr:",4.875,8.15,3.58922291666667,1,35.5
"Bratislava","Slowakei :sk:",6.125,2.8375,2.13611180555556,4,4.5
"Zermatt","Schweiz :ch:",4.2125,-2.1625,4.77365138888889,2,14.3
"Bled","Slowenien :si:",4.6,2.8875,3.82995694444444,3,29.4
"Paris","Frankreich :fr:",6.95,7.25,4.70737118055556,4,4.3
"Norwich","England :gb-eng:",5.8125,7.525,2.8706,1,8.3
"Ipswich","England :gb-eng:",6.4,7.075,3.80988888888889,4,6.6
"Katowice","Polen :pl:",5.675,1.5625,1.25836944444444,4,25.7
"Torri del Benaco","Italien :it:",6.3375,9.925,4.49125694444444,4,32.2
"Genf","Schweiz :ch:",4.375,3.675,4.29255069444444,2,14.5
"Sirmione","Italien :it:",5.975,8.0125,4.17777118055556,3,40.8
"Mailand","Italien :it:",6.975,7.0125,5.21801631944444,4,28.9
"Danzig","Polen :pl:",6.975,2.25,3.541378125,5,2.1
"Maribor","Slowenien :si:",5.2,4.3125,2.79371666666667,2,12.5
"Ljubljana","Slowenien :si:",4.6125,4.9875,3.26157048611111,2,30.7
"Annecy","Frankreich :fr:",4.65,3.8125,3.52202569444444,3,24.5
"Venedig","Italien :it:",6.2875,8.6625,4.22591076388889,4,46
"Triest","Italien :it:",5.025,11.0875,4.04622777777778,3,57.1
"Cambridge","England :gb-eng:",6.1375,6.95,3.55300486111111,3,6.2
"Krakau","Polen :pl:",4.75,1.475,1.74226493055556,3,20.5
"Skagen","Dänemark :dk:",6.875,4.475,2.89420486111111,5,5
"London","England :gb-eng:",6.65,7.8125,4.60537916666667,5,7.3
"Göteborg","Schweden :se:",6.55,2.1,2.00434652777778,5,1.1
"Brighton","England :gb-eng:",6.375,8.35,4.85130763888889,4,9.2
"Zakopane","Polen :pl:",3.775,0.5625,1.82931666666667,1,30.9
"Lyon","Frankreich :fr:",4.9625,5.4375,3.99752708333333,2,14
"Bourges","Frankreich :fr:",6.5125,5.95,4.86331041666667,4,2.3
"Rovinj","Kroatien :hr:",5.2375,12.25,3.84032916666667,3,42.2
"Balaton","Ungarn :hu:",4.2625,4.95,2.78794270833333,1,23.9
"Zagreb","Kroatien :hr:",4.425,5.5,1.54534201388889,1,25.2
"Deauville","Frankreich :fr:",4.2125,8.6,5.06578263888889,2,19.5
"Warschau","Polen :pl:",6.4,1.625,2.85367430555556,4,13.4
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",3.525,-0.8625,2.96164375,1,26.7
"Pula","Kroatien :hr:",5.1875,12.1125,3.26409513888889,3,40.1
"Budapest","Ungarn :hu:",4.2875,5.9,2.74276180555556,1,21.3
"Kristiansand","Norwegen :no:",6.125,3.425,2.86594340277778,3,10.5
"Oxford","England :gb-eng:",6.6125,7.1375,4.87790138888889,5,9.3
"Cinque Terre","Italien :it:",6.275,10.95,5.81765555555556,3,43.7
"Isle of Wight","England :gb-eng:",6.75,8.75,5.38325729166667,5,8.5
"Le Mans","Frankreich :fr:",7.325,8.2875,7.10659513888889,6,1.3
"Clermont-Ferrand","Frankreich :fr:",6.125,4.6875,5.34659583333333,3,9.3
"York","England :gb-eng:",6.2625,6.7,2.81980381944444,4,9.6
"Plitvicer Seen","Kroatien :hr:",2.775,4.4875,3.71971006944444,0,96.7
"Rimini","Italien :it:",6,11,3.80488368055556,2,44.3
"Viareggio","Italien :it:",5.45,12.9875,5.55845347222222,3,60.6
"Birmingham","England :gb-eng:",6.4,6.675,3.91542083333333,5,12.2
"Florenz","Italien :it:",5.825,11.15,4.04850451388889,3,33
"Bournemouth","England :gb-eng:",6.95,8.675,5.46397743055556,6,7.5
"Sanremo","Italien :it:",7.725,12.0625,6.70468472222222,7,15.6
"Monaco","Monaco :mc:",7.575,12.3,6.33869479166667,6,40.9
"Bath","England :gb-eng:",6.375,7.5875,4.42024340277778,5,15.7
"Klaipėda","Litauen :lt:",5.375,3.6375,2.01413923611111,1,21.3
"Visby (Gotland)","Schweden :se:",5.85,3.7125,3.37879479166667,6,13.4
"Nizza","Frankreich :fr:",7.625,12.4125,6.48572708333333,6,40.9
"Manchester","England :gb-eng:",5.9,6.3625,2.76267638888889,6,12.9
"Newcastle upon Tyne","England :gb-eng:",6.225,6.975,2.98943854166667,4,34
"Zadar","Kroatien :hr:",3.6125,12.5125,2.64825555555556,2,62.9
"Cannes","Frankreich :fr:",7.5,11.375,7.00777604166667,6,50.8
"Saint Helier","Jersey :je:",5.225,9.3875,5.7157875,3,9
"Avignon","Frankreich :fr:",7.25,7.475,5.63174722222222,5,6.4
"Saint-Malo","Frankreich :fr:",5.7,8.9875,4.84085034722222,3,7.4
"Liverpool","England :gb-eng:",6.25,7.125,4.71118888888889,4,12
"Cardiff","Wales :gb-wls:",6.0375,8.475,5.17696111111111,4,24
"Debrecen","Ungarn :hu:",5.125,6.9,3.36099027777778,2,8.4
"Windermere (Lake District)","England :gb-eng:",5.7,5.8125,2.54019479166667,4,15.5
"Portoferraio (Elba)","Italien :it:",6.1,14.25,6.37796388888889,2,19.1
"Oslo","Norwegen :no:",6.225,0.525,2.02781319444444,7,5.3
"Marseille","Frankreich :fr:",7.575,9.9375,7.05390659722222,5,2.9
"Montpellier","Frankreich :fr:",7.375,9.2125,5.70491944444444,5,2
"Calvi","Frankreich :fr:",5.8,13.325,7.22512708333333,1,34.8
"Novi Sad","Serbien :rs:",5.1875,8.9125,4.736721875,4,11.7
"Split","Kroatien :hr:",3.7,14.675,4.62814652777778,0,50.7
"Saint-Nazaire","Frankreich :fr:",6.8375,9.7,6.07111805555556,5,6.2
"La Rochelle","Frankreich :fr:",5.95,9.5875,6.958909375,3,7.9
"Plymouth","England :gb-eng:",6.825,9.5125,5.63707430555556,5,13.8
"Stockholm","Schweden :se:",6.6,0.8375,3.37656909722222,5,2.3
"Edinburgh","Schottland :gb-sct:",6.85,6.75,3.60608333333333,6,14.1
"Sarajevo","Bosnien-Herzegowina :ba:",3.9,8.025,3.90080381944444,2,45.7
"Douglas","Isle of Man :im:",6.1,7.7125,4.20933645833333,5,18.4
"Belgrad","Serbien :rs:",5.3,9.05,3.11715729166667,5,21.6
"Ajaccio","Frankreich :fr:",5.7125,14.4875,6.80041631944444,2,34.7
"Bergen","Norwegen :no:",4,3.4125,1.58305868055556,2,34.3
"Mostar","Bosnien-Herzegowina :ba:",3.075,12.55,3.64973715277778,0,86.4
"Uppsala","Schweden :se:",6.15,-0.475,2.71706493055556,5,1.2
"Rom","Italien :it:",4.6,13.4375,4.053571875,2,62.5
"Vilnius","Litauen :lt:",5.8,1.4,1.37598888888889,1,15.7
"Bordeaux","Frankreich :fr:",5.6,9.625,5.53715451388889,3,21.1
"Glasgow","Schottland :gb-sct:",6.5,5.5625,3.67840625,4,2.9
"Saaremaa","Estland :ee:",6.175,3.6875,2.583378125,5,1.9
"Riga","Lettland :lv:",6.375,1.8,2.29829270833333,4,6.1
"Brest","Frankreich :fr:",5.2375,10.5875,5.30794166666667,3,11.1
"St Ives","England :gb-eng:",4.5125,10.6875,6.17256215277778,1,18.6
"Collioure","Frankreich :fr:",7.875,10.7,6.77178506944444,7,1.1
"Cadaqués","Spanien :es:",8.175,11.8125,7.27390729166667,6,0.2
"Dubrovnik","Kroatien :hr:",2.4125,15.825,3.92373541666667,0,134.6
"Belfast","Nordirland :gb-nir:",6.2125,7.0125,4.38908159722222,3,15.7
"Dublin","Irland :ie:",6.675,7.9375,4.40106041666667,4,12.5
