"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"23.01.2026",7.6,2,5.62232222222222,0,0
"24.01.2026",4.8,-1.5,0,0.16,0
"25.01.2026",7.6,1.9,5.76206944444444,0,0
"26.01.2026",5,-0.5,0,0,0
"27.01.2026",5.8,3.5,3.67379444444444,3.2,0
"28.01.2026",5,5,0,2.8,0
"29.01.2026",7.4,5.3,7.19404722222222,0,0
"30.01.2026",7.2,8.1,4.52061944444444,0.2,0
"31.01.2026",7.6,10.1,6.96880833333333,0.2,0
"01.02.2026",7,10.2,1.897575,0.3,0
"02.02.2026",6.6,8.8,1.15635277777778,0.5,0
