"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"01.03.2026",7.2,10.1,0.00619166666666667,0,0
"02.03.2026",8.2,12.3,7.44788888888889,0,0
"03.03.2026",8.6,12.6,9.52602777777778,0,0
"04.03.2026",9,13,10.2118527777778,0,0
"05.03.2026",9,13.9,10.2709972222222,0,0
"06.03.2026",6.8,10.8,5.24394166666667,3.6,0
"07.03.2026",5.2,2.9,0,4,0
"08.03.2026",8.2,9.7,10.4504888888889,0,0
"09.03.2026",8,10.9,10.5102777777778,0,0
"10.03.2026",8.2,11.3,10.5616194444444,0,0
"11.03.2026",8.4,11.4,10.630025,0,0
