"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"29.01.2026",1,14,0.154102777777778,33.4,15
"30.01.2026",8.2,14.4,8.74281666666667,0,0
"31.01.2026",5.6,12.3,0,3,0
"01.02.2026",8,16.2,9.23086111111111,0,0
"02.02.2026",7.6,13.7,4.99972222222222,0.9,0
"03.02.2026",6.8,16.9,3.03284722222222,0.2,0
"04.02.2026",4.2,18.6,0,4.5,4
"05.02.2026",8.2,19.1,9.44478888888889,0,0
"06.02.2026",5.6,15.3,8.863825,3.4,3
"07.02.2026",1.9,13,2.74837222222222,5,11
"08.02.2026",1.6,12.6,3.42780277777778,2.7,13
