"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"21.11.2025",7.8,3.8,7.23786944444444,0,0
"22.11.2025",8,4,7.33665277777778,0,0
"23.11.2025",4,3.6,0,1.4,5
"24.11.2025",4.2,6.6,1.06636111111111,2,5
"25.11.2025",4.4,5.9,0,1.8,2
"26.11.2025",7.6,6.5,5.82240833333333,0.3,0
"27.11.2025",7.4,5.3,7.20660555555556,0,0
"28.11.2025",7.6,4.4,7.27298333333333,0,0
"29.11.2025",7.4,4.5,7.22093611111111,0,0
"30.11.2025",7.4,4.8,7.16138055555556,0,0
"01.12.2025",5.4,3.5,0,1.3,0
