"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"21.01.2026",8,1.6,7.18167222222222,0,0
"22.01.2026",8,0.1,7.24781111111111,0,0
"23.01.2026",7.8,1.5,5.35051944444444,0,0
"24.01.2026",4.6,-2,0.700197222222222,2.7,0
"25.01.2026",5.2,-0.7,0,0,0
"26.01.2026",3.8,-1.5,0,7.1,0
"27.01.2026",6,-1.1,3.03558333333333,0,0
"28.01.2026",7.2,4,7.15331666666667,0.4,0
"29.01.2026",5.8,7.2,2.97145555555556,2.6,0
"30.01.2026",6.4,5.2,4.9741,1.5,0
"31.01.2026",7.6,5.6,8.22245277777778,0,0
