"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Hamburg","Hamburg","Hamburg",53.550341,10.000654,5.66666666666667,-0.466666666666667,2.35522407407407,1,1.1
"Berlin","Berlin","Berlin",52.510885,13.3989367,5.86666666666667,-1,2.32572037037037,2,0.5
"Warnemünde","Mecklenburg-Vorpommern","Warnemünde, Mecklenburg-Vorpommern",54.1779039,12.0812875,5.66666666666667,-0.933333333333333,2.3853037037037,2,1.3
"Sankt Peter-Ording","Schleswig-Holstein","Sankt Peter-Ording, Schleswig-Holstein",54.3146777135231,8.60410826459091,5.66666666666667,-0.2,2.79220462962963,2,1.7
"Timmendorfer Strand","Schleswig-Holstein","Timmendorfer Strand, Schleswig-Holstein",53.9981853,10.7799016,5.26666666666667,-0.9,2.38708796296296,1,3.8
"Norderney","Niedersachsen","Norderney, Niedersachsen",53.7056126,7.1438175,5.53333333333333,2,0.0696018518518519,1,4.5
"Kühlungsborn","Mecklenburg-Vorpommern","Kühlungsborn, Mecklenburg-Vorpommern",54.1483764,11.7441876,5.66666666666667,-0.6,2.49378518518519,2,1.3
"Dresden","Sachsen","Dresden, Sachsen",51.0493286,13.7381437,6.86666666666667,1.9,4.295175,2,1.8
"München","Bayern","München, Bayern",48.1371079,11.5753822,6.33333333333333,2.23333333333333,2.2685712962963,1,4.6
"Köln","Nordrhein-Westfalen","Köln, Nordrhein-Westfalen",50.938361,6.959974,5.66666666666667,6.93333333333333,2.93349722222222,1,3.3
"Binz (Rügen)","Mecklenburg-Vorpommern","Binz (Rügen), Mecklenburg-Vorpommern",54.4010291,13.6076477,6.06666666666667,-0.566666666666667,3.84710555555556,2,2
"Cuxhaven","Niedersachsen","Cuxhaven, Niedersachsen",53.86878,8.698286,6.26666666666667,0.366666666666667,1.55695462962963,1,0.9
"Leipzig","Sachsen","Leipzig, Sachsen",51.3406321,12.3747329,6.53333333333333,0.3,2.39149351851852,1,3.4
"Frankfurt am Main","Hessen","Frankfurt am Main, Hessen",50.1106444,8.6820917,6.53333333333333,4.83333333333333,4.68343611111111,0,2.8
"Grömitz","Schleswig-Holstein","Grömitz, Schleswig-Holstein",54.1441095,10.9588499,5.33333333333333,-0.4,1.48331296296296,2,2.2
"Büsum","Schleswig-Holstein","Büsum, Schleswig-Holstein",54.1298489,8.8586989,5.53333333333333,0.0666666666666667,1.79390277777778,2,1
"Borkum","Niedersachsen","Borkum, Niedersachsen",53.5862669,6.6917449,5.46666666666667,2.3,0.31912037037037,1,6.2
"Konstanz","Baden-Württemberg","Konstanz, Baden-Württemberg",47.659216,9.1750718,6.46666666666667,5.13333333333333,3.28184074074074,1,4.7
"Boltenhagen","Mecklenburg-Vorpommern","Boltenhagen, Mecklenburg-Vorpommern",53.9864246,11.205923,5.46666666666667,-1.06666666666667,2.42237777777778,2,1.9
"Garmisch-Partenkirchen","Bayern","Garmisch-Partenkirchen, Bayern",47.4923741,11.0962815,6.33333333333333,4.73333333333333,3.03089537037037,1,5.4
"Lübeck","Schleswig-Holstein","Lübeck, Schleswig-Holstein",53.866444,10.684738,5.4,-1.06666666666667,2.51203148148148,1,4
"Waren (Müritz)","Mecklenburg-Vorpommern","Waren (Müritz), Mecklenburg-Vorpommern",53.5156249,12.6850606,5.33333333333333,-2.13333333333333,2.48756944444444,1,1.3
"Berchtesgaden","Bayern","Berchtesgaden, Bayern",47.6330221,13.0020051,5.93333333333333,3,3.65181296296296,1,8.3
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern",53.9583117845254,14.1556338711397,6.13333333333333,-2.03333333333333,4.89394259259259,2,0.5
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen",51.2254018,6.7763137,6.13333333333333,6.66666666666667,4.2881962962963,1,3.6
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern",54.0886707,12.1400211,5.66666666666667,-1.16666666666667,2.38093611111111,2,1.3
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen",53.248706,10.407855,5.26666666666667,-0.4,2.14162314814815,1,1.9
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein",54.026634,10.7559481,5.26666666666667,-0.9,2.38708796296296,1,3.8
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein",53.9563395480557,10.8660828563105,5.33333333333333,-0.966666666666667,2.42340555555556,1,3.5
"Hannover","Niedersachsen","Hannover, Niedersachsen",52.3744779,9.7385532,5.86666666666667,0.0666666666666667,1.79290462962963,1,2.5
"Oberstdorf","Bayern","Oberstdorf, Bayern",47.4104347,10.2774409,5.46666666666667,3.63333333333333,1.044175,1,11.5
