"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"18.03.2026",3.3,9,0,3.8,6
"19.03.2026",4.3,9.3,3.56450277777778,0.7,6
"20.03.2026",8,8.5,6.68174722222222,0,0
"21.03.2026",2.4,6.5,0,2.9,8
"22.03.2026",1.4,5.1,0,12.5,8
"23.03.2026",1,6.7,3.65099166666667,5.7,15
"24.03.2026",4.7,5.3,11.2360555555556,1.8,6
"25.03.2026",7.6,5.2,11.3728305555556,0,0
"26.03.2026",7,5.2,4.68358888888889,0,0
"27.03.2026",4.2,3,0,6.1,0
"28.03.2026",7.8,9.9,11.5505611111111,0,0
