"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.11.2025",7,17.1,7.64405833333333,0,4
"17.11.2025",8.2,14,4.41080277777778,0,0
"18.11.2025",8.6,9.6,8.37002222222222,0,0
"19.11.2025",5.2,10.9,3.78218888888889,2,4
"20.11.2025",7.2,8,8.29044722222222,0.3,0
"21.11.2025",7.8,8.1,8.29041666666667,0,0
"22.11.2025",7,8.8,8.26375277777778,0,0
"23.11.2025",7.2,13.7,8.179725,1.1,0
"24.11.2025",7,13.3,6.94388611111111,0.2,0
"25.11.2025",1.7,14.8,0,3.1,11
"26.11.2025",7.6,16,6.12872777777778,0.5,0
